~Группа производителя:~|~LEGRAND~|~000000097~||||
~003512~|~KNX. Системный блок питания 320мА. DIN 4 модуля.~|33853,88|~шт~|~Автоматизация_Legrand~|~3-5раб.дн.~|1
~003516~|~KNX. Линейный/зонный соединитель. DIN 1 модуль.~|54687,04|~шт~|~Автоматизация_Legrand~|~3-5раб.дн.~|1
~003543~|~KNX. Интерфейс IP/KNX. DIN 4 модуля.~|65103,61|~шт~|~Автоматизация_Legrand~|~3-5раб.дн.~|1
~003547~|~KNX. Интерфейс KNX-USB. DIN 1 модуль.~|34504,92|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003549~|~MyHome SCS. Драйвер-менеджер для интеграции сторонних систем.~|37362,18|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003551~|~Модуль сценариев - MyHOME - SCS - до 16 сценариев~|8681,50|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003552~|~Модуль памяти для активаторов - шинная технология SCS~|14128,57|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003553~|~Контактный интерфейс - шинная технология SCS~|10231,64|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003555~|~MyHOME Система Энергоконтроля. Индикатор потребления~|20412,24|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003556~|~MyHOME Система энергоконтроля. Дополнительный тороид для измерения величины тока~|3675,61|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003557~|~MyHOME Система энергоконтроля. Центральный блок управления нагрузками по приоритетам~|18657,64|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003558~|~MyHOME Система энергоконтроля. Активатор 16А со встроенным датчиком тока~|19518,56|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003559~|~MyHOME Система энергоконтроля. Активатор 16А без встроенного датчика тока~|16410,52|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003560~|~Источник питания шины - 8 DIN-модулей - для систем управления освещением~|23002,20|~шт~|~Автоматизация_Legrand~|~3-5раб.дн.~|1
~003562~|~Интерфейс SCS-SCS (расширение) - шинная технология SCS~|23575,85|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003564~|~Источник питания для веб-сервера и блока сценариев - шинная технология SCS~|14020,57|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003567~|~Блок питания SCS 600мА 2 DIN~|13953,17|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003570~|~SCS DIN PNL Адресный модуль - для источника питания шины~|9810,42|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003572~|~Тампер-контакт~|422,28|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|10
~003573~|~Интерфейс Контактный Охран. Сист. 2DIN~|11173,08|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003575~|~Карта Вкл/Выкл сист. безопасности~|1761,41|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|3
~003579~|~Активатор Термо 2 реле 2DIN~|12393,18|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003580~|~Активатор Термо 4 реле 2DIN~|14179,93|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003582~|~FM-Тюнер Внутр Антенна+Коакс.~|38357,16|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003583~|~Усилитель звуковой системы 10DIN~|66764,48|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003584~|~Узел коммутационный матричный 10DIN~|72440,99|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003585~|~Усилитель звуковой системы 4DIN~|27525,70|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003586~|~Блок управления звуковой системой 4DIN~|32552,70|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003589~|~Терминатор для звуковой системы~|1383,25|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003594~|~MyHome SCS. Интерфейс IP базовый для удаленного контроля системы MyHome~|18942,56|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003598~|~MyHOME Веб-сервер A/V~|67802,04|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003608~|~Трёхфазный объединитель~|12951,58|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003652~|~Светорегулятор DIN - для ламп накаливания и низковольтных галогенных ламп с ферромагнитным трансформатором - 60-1000 Вт~|24140,95|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003656~|~Светорегулятор DIN - для электронного балласта 1-10 В~|18667,44|~шт~|~Автоматизация_Legrand~|~30раб.дн.~|1
~003658~|~Дистанционно управляемый светорегулятор - для люминесцентных ламп с электронными балластами 1-10 В - 600 ВА - 2 модуля~|21566,59|~шт~|~General_family~|~30раб.дн.~|1
~003659~|~Дистанционно управляемый светорегулятор - для ламп накаливания - 60-600 Вт - 2 модуля~|16349,70|~шт~|~General_family~|~3-5раб.дн.~|1
~003660~|~Дистанционно управляемый светорегулятор - для люминесцентных ламп с электронными балластами 1-10 В - 1000 ВА - 4 модуля~|36181,07|~шт~|~General_family~|~30раб.дн.~|1
~003671~|~Дистанционно управляемый светорегулятор - для ламп накаливания и галогенных ламп - 230 В~~ - 6 модуля~|51573,71|~шт~|~General_family~|~30раб.дн.~|1
~003680~|~Источник питания BUS - для дистанционных светорегуляторов Кат. № 0 036 60 и 0 036 71~|23479,88|~шт~|~General_family~|~30раб.дн.~|1
~003840~|~Комнатный термостат для установки в электрошкаф - диапазон регулировки от 3 до 30 (0)C - 2 модуля~|19583,51|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003844~|~Релейный DIN-активатор - Н.О. контакт - 4 независимых выхода - 2 DIN-модуля~|12301,27|~шт~|~Автоматизация_Legrand~|~3-5раб.дн.~|1
~003901~|~Блок управления централиз.тестир.~|24315,01|~шт~|~General_family~|~30раб.дн.~|1
~003920~|~Устройство защиты от импульсных перенапряжений - защита высшего уровня - Imax 70 кА - 1П~|8261,63|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003921~|~Устройство защиты от импульсных перенапряжений - защита высшего уровня - Imax 70 кА - 2П~|14571,34|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003922~|~Устройство защиты от импульсных перенапряжений - защита высшего уровня - Imax 70 кА - 3П~|21455,95|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003923~|~Устройство защиты от импульсных перенапряжений - защита высшего уровня - Imax 70 кА - 4П~|27099,37|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003928~|~Сменный модуль для устройств защиты от импульсных перенапряжений - для устройств Кат. № 0 039 20/21/22/23 - Imax 70 кА~|5250,86|~шт~|~Power_Legrand~|~30раб.дн.~|5
~003930~|~Устройство защиты от импульсных перенапряжений - защита повышенного уровня - Imax 40 кА - 1П~|5766,34|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003931~|~Устройство защиты от импульсных перенапряжений - защита повышенного уровня - Imax 40 кА - 2П~|11323,98|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003932~|~Устройство защиты от импульсных перенапряжений - защита повышенного уровня - Imax 40 кА - 3П~|15033,85|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003933~|~Устройство защиты от импульсных перенапряжений - защита повышенного уровня - Imax 40 кА - 4П~|20068,20|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003934~|~Сменный модуль для устройств защиты от импульсных перенапряжений - для устройств Кат. № 0 039 30/31/32/33 - Imax 40 кА~|4182,58|~шт~|~Power_Legrand~|~3-5раб.дн.~|5
~003940~|~Устройство защиты от импульсных перенапряжений - защита стандартного уровня - Imax 15 кА - 1П~|5398,84|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003941~|~Устройство защиты от импульсных перенапряжений - защита стандартного уровня - Imax 15 кА - 2П~|7509,19|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003943~|~Устройство защиты от импульсных перенапряжений - защита стандартного уровня - Imax 15 кА - 4П~|16946,47|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~003944~|~Сменный модуль для устройств защиты от импульсных перенапряжений - для устройств Кат. № 0 039 40/41/43 - Imax 15 кА~|3523,45|~шт~|~Power_Legrand~|~30раб.дн.~|5
~003956~|~Сигнальный контакт - для двухполюсных УЗИП~|10403,20|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003957~|~Сигнальный контакт - для трехполюсных УЗИП~|11005,62|~шт~|~Power_Legrand~|~30раб.дн.~|1
~003958~|~Сигнальный контакт - для четырехполюсных УЗИП~|11186,34|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004107~|~Звонок - 230 В~~ - 4 ВА~|3327,83|~шт~|~PDS~|~30раб.дн.~|10
~004113~|~Зуммер - 230 В~~ - 4 ВА~|3071,86|~шт~|~PDS~|~30раб.дн.~|10
~004210~|~Блок питания 12V 0.5A~|61261,75|~шт~|~General_family~|~30раб.дн.~|1
~004280~|~Розетка На DIN-Р 2к+З французский стандарт~|1704,20|~шт~|~PDS~|~3-5раб.дн.~|10
~004282~|~Розетка На Din-Р 2к+З С Ключом~|2931,30|~шт~|~PDS~|~30раб.дн.~|10
~004285~|~Розетка - 10/16 А - 250 В~~ - 2К+З - с защитными шторками - немецкий стандарт~|894,04|~шт~|~PDS~|~3-5раб.дн.~|10
~004409~|~Аксессуары для крепления на рейке EN 50022 - для таймеров с креплением на винтах~|559,55|~шт~|~PDS~|~30раб.дн.~|1
~004416~|~Захват для рейки EN 60715 - ширина 10 мм - под винт М4~|90,30|~шт~|~PDS~|~3-5раб.дн.~|10
~004417~|~Захват для рейки EN 60715 - ширина 17,5 мм - длина 13 мм - ненарезное отверстие диам. 3,8 мм~|150,64|~шт~|~PDS~|~30раб.дн.~|50
~004600~|~Аналоговый амперметр - подключение через 5А трансформатор тока~|4426,63|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004602~|~Аналоговый амперметр - прямое подключение~|4595,65|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004610~|~Шкала для амперметра Кат. № 0 046 00 - 0-50 А~|419,94|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004613~|~Шкала для амперметра Кат. № 0 046 00 - 0-150 A~|419,94|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004615~|~Шкала для амперметра Кат. № 0 046 00 - 0-200 A~|419,94|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004616~|~Шкала для амперметра Кат. № 0 046 00 - 0-250 A~|394,58|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004617~|~Шкала для амперметра Кат. № 0 046 00 - 0-300 A~|415,97|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004618~|~Шкала для амперметра Кат. № 0 046 00 - 0-400 A~|415,32|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004620~|~Шкала для амперметра Кат. № 0 046 00 - 0-600 A~|415,32|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004621~|~Шкала для амперметра Кат. № 0 046 00 - 0-800 A~|443,05|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004622~|~Шкала для амперметра Кат. № 0 046 00 - 0-1000 A~|435,78|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004624~|~Шкала для амперметра Кат. № 0 046 00 - 0-1500 A~|389,03|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004625~|~Шкала для амперметра Кат. № 0 046 00 - 0-2000 A~|393,12|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004650~|~Переключатель для амперметра - трёхфазный - 4-позиционный - монтаж на рейке DIN~|4112,53|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004652~|~Переключатель для вольтметра - трёхфазный - 4-позиционный - монтаж на рейке DIN~|2028,28|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004653~|~Переключатель для вольтметра - трёхфазный - 7-позиционный - монтаж на рейке DIN~|3917,48|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~004655~|~Переключатель четырехпозиционный с нулевой точкой - 1П - 400 В~~ - 16 А~|11958,38|~шт~|~DX3~|~30раб.дн.~|1
~004656~|~Переключатель с нулевой центральной точкой и автоматическим возвратом в центральную точку - 2П - 400 В~~ - 16 А~|13026,97|~шт~|~DX3~|~30раб.дн.~|1
~004660~|~Аналоговый вольтметр - 4 модуля~|4630,33|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~004663~|~Цифровой амперметр/вольтметр - 0-500 В - монтаж на рейке DIN~|5850,13|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~004664~|~Цифровой измеритель частоты - диапазон измерения 40-80 Гц - монтаж на рейке DIN~|16100,82|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004666~|~Шкала для амперметра Кат. № 0 046 00 - 0-1250 A~|379,51|~шт~|~Power_Legrand~|~30раб.дн.~|2
~004670~|~Однофазный счётчик EMDX³ - 32 А - 1 модуль - импульсный выход~|4578,44|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004672~|~Однофазный счётчик EMDX³ - 63 А - 2 модуля - импульсный выход~|9991,15|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004673~|~Трёхфазный счётчик EMDX³ - 63 А - 4 модуля - импульсный выход~|15744,83|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004674~|~Трёхфазный счётчик EMDX³ - 5 А - 4 модуля - импульсный выход~|15282,62|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004677~|~Однофазный счётчик EMDX³ - 63 А - 2 модуля - выход RS 485~|12037,27|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004678~|~Однофазный счётчик EMDX³ - сертификат MID - 63 А - 2 модуля - импульсный выход~|11034,17|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004679~|~Однофазный счётчик EMDX³ - сертификат MID - 63 А - 2 модуля - выход RS 485~|13541,93|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004680~|~Трёхфазный счётчик EMDX³ - 63 А - 4 модуля - выход RS 485 и импульсный~|17679,74|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004681~|~Однофазный счётчик EMDX³ - 36 А - 2 модуля - импульсный выход~|8549,83|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004682~|~Трёхфазный счётчик EMDX³ - сертификат MID - 63 А - 4 модуля - импульсный выход~|16759,39|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004683~|~Трёхфазный счётчик EMDX³ - сертификат MID - 63 А - 4 модуля - выход RS 485 и импульсный~|19252,10|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004684~|~Трёхфазный счётчик EMDX³ - 5 А - 4 модуля - выход RS 485 и импульсный~|15798,91|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004685~|~Трёхфазный счётчик EMDX³ - сертификат MID - 5 А - 4 модуля - импульсный выход~|16628,99|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004686~|~Трёхфазный счётчик EMDX³ - сертификат MID - 5 А - 4 модуля - выход RS 485 и импульсный~|19136,75|~шт~|~Power_Legrand~|~30раб.дн.~|1
~004689~|~Интерфейс Ethernet~|51825,70|~шт~|~Power_Legrand~|~3-5раб.дн.~|1
~004704~|~Мультифункциональное реле времени - 16 А - 230 В~~ - 50/60 Гц~|6767,02|~шт~|~PDS~|~30раб.дн.~|10
~004740~|~Реле времени с выдержкой на включение - 8 А - 250 В~~~|5338,50|~шт~|~PDS~|~3-5раб.дн.~|1
~004741~|~Реле времени с выдержкой на отключение - 8 А - 250 В~~~|6090,86|~шт~|~PDS~|~3-5раб.дн.~|1
~004742~|~Генератор импульсов с запуском по переднему фронту сигнала управления~|6819,23|~шт~|~PDS~|~30раб.дн.~|1
~004743~|~Реле включения нагрузки по короткому входному импульсу~|6090,86|~шт~|~PDS~|~30раб.дн.~|1
~004744~|~Многофункциональное реле~|6753,72|~шт~|~PDS~|~3-5раб.дн.~|1
~004745~|~Реле включения нагрузки по входному импульсу~|6101,40|~шт~|~PDS~|~30раб.дн.~|1
~004770~|~Годовой таймер - многофункциональный - цифровой - 230 В~~ - 4 выхода, 120/230 В~~~|44176,62|~шт~|~PDS~|~30раб.дн.~|1
~004781~|~Внешняя память для Кат. № 0 047 70~|3626,03|~шт~|~PDS~|~30раб.дн.~|1
